path,artist_name,song_name,features,features11
"folder8/Lil Wayne, Wiz Khalifa & Imagine Dragons w⧸ Logic & Ty Dolla $ign ft X Ambassadors - Sucker for Pain [-59jGD4WrmE].mp3","Lil Wayne, Wiz Khalifa & Imagine Dragons w⧸ Logic & Ty Dolla $ign ft X Ambassadors ","folder8/Lil Wayne, Wiz Khalifa & Imagine Dragons w⧸ Logic & Ty Dolla $ign ft X Ambassadors ","[0.39322802, 2402.8298529214676, 2268.465284277815, 4791.128461520422, 20.919494449420895, 0.21088192591392374, 0.5349614, 0.26884758, 17.36037, 1.2368768, 3.714400199969892, 0.005786496913213605, 0.25656027, 0.12881111396041245]",
folder8/(Lip Sync MV) Daughtry - Used To [Rm_tiWDwA7A].mp3,(Lip Sync MV) Daughtry ,folder8/(Lip Sync MV) Daughtry ,"[0.40648803, 3254.285495285083, 2811.081223494769, 6800.717668466053, 21.054859269806926, 0.2545150642349349, 0.55508685, 0.26864722, 19.857477, 4.0521307, 5.1567814377721195, 0.006253664923742591, 0.3159247, 0.19421800863915015]",
folder8/LACUNA COIL - Our Truth (HIGH QUALITY) [SB9LXpO6yWo].mp3,LACUNA COIL ,folder8/LACUNA COIL ,"[0.49237034, 3044.6257884086776, 2694.1708744760085, 6413.488381550269, 19.766380382251825, 0.2508426324223314, 0.5484032, 0.26568866, 4.964482, 1.939524, 2.423316796285435, -0.006582476230357403, 0.14904964, 0.17647837039557582]",
folder20/Gwen Stefani - Early Winter (Closed Captioned) (Official Music Video) [0S7Qu5HMiCA].mp3,Gwen Stefani ,folder20/Gwen Stefani ,"[0.38980073, 2460.9802117111685, 2540.6453194879746, 5446.284378278955, 21.56896959573349, 0.22724818794856846, 0.5091607, 0.2674259, 16.739967, 2.5369158, 4.281447695588416, 0.004895646793512218, 0.26787734, 0.13031117475579596]",
folder20/Gracefully Broken ＊Radio Edit [fzSWqu8GVIM].mp3,Gracefully Broken ＊Radio Edit [fzSWqu8GVIM].mp3,folder20/Gracefully Broken ＊Radio Edit [fzSWqu8GVIM].mp3,"[0.38113776, 2419.1514881283124, 2342.4516703045324, 4984.219372706857, 21.288650601033062, 0.26340623627332843, 0.5519913, 0.2682159, 5.5674267, -0.9293661, 2.5536794282698003, 0.0002018081924968658, 0.1539037, 0.1385260119198236]",
folder20/Green Day - Basket Case [Official Music Video] [NUTGr5t3MoY].mp3,Green Day ,folder20/Green Day ,"[0.466358, 3359.9732173005377, 2742.88616558882, 6690.529534038496, 20.295143341734743, 0.24404769513189753, 0.6269106, 0.2794599, 2.9856734, -2.3301098, 2.0104505339343026, 0.001206226608505148, 0.12277363, 0.21190693817451464]",
folder20/Grace VanderWaal - A Better Life (Audio) [lHNF5G-Ufy4].mp3,Grace VanderWaal ,folder20/Grace VanderWaal ,"[0.24501385, 2581.805339443064, 2214.448142354315, 4965.2999588233215, 22.548378281294003, 0.2355412874440546, 0.41856825, 0.24759735, 5.5139055, -4.522162, 2.0485664783100432, 0.011541232499388796, 0.16043451, 0.15774689772834607]",
"folder20/Gnash - i hate u, i love u  (We Rabbitz Ft. Chelsea Collins Cover Remix) [Osyl2_dh19k].mp3",Gnash ,folder20/Gnash ,"[0.403528, 2474.7303732351616, 2372.783496556659, 5058.154797827399, 20.89573350428315, 0.1949723526532845, 0.4924531, 0.25645322, 22.107382, 2.5509882, 3.722209616757282, -0.008731621230802164, 0.28358984, 0.11594261224027934]",
folder20/Gotye - Somebody That I Used To Know (feat. Kimbra) [Official Music Video] [8UVNT4wvIGY].mp3,Gotye ,folder20/Gotye ,"[0.34948286, 2016.0293712957036, 2292.2605045093665, 4342.75951449034, 21.08787888057784, 0.14870457989475863, 0.5779749, 0.2770573, 0.7987429, -5.0209713, 0.7538889487740263, 0.012904586970164937, 0.05423463, 0.09428280142107642]",
folder20/Foster the People - Ask Yourself [JjpbWJpvGkA].mp3,Foster the People ,folder20/Foster the People ,"[0.41503814, 2807.5660629068634, 2669.7733207095175, 5931.11042987788, 21.74708427470755, 0.24043707630941608, 0.44957957, 0.2576454, 6.654106, 2.58382, 2.448782591426976, -0.0006462041507218437, 0.17334127, 0.14926093646156402]",
folder20/Gary Allan - Every Storm (Runs Out Of Rain) (Official Music Video) [1q3LEadIk3w].mp3,Gary Allan ,folder20/Gary Allan ,"[0.36837053, 2526.673547927848, 2315.501298681453, 5168.174717922604, 21.141120156372583, 0.24668396900036538, 0.526731, 0.2637333, 2.7246537, -2.8988113, 1.7659440718049877, 0.012505553392193959, 0.10888908, 0.15232598293745686]",
folder20/fun. - Walking The Dog [Official Music Video] [rCisO0YCjaI].mp3,fun. ,folder20/fun. ,"[0.40755254, 2930.862449211447, 2564.265884208772, 5910.734680367695, 21.213051359918055, 0.17546630967081256, 0.56066203, 0.2739491, 1.9469137, -3.8097205, 1.3918033163300951, 0.0007430421338034644, 0.0905488, 0.17519672074907838]",
folder20/Goldfinger - 99 Red Balloons [p-qfzH0vnOs].mp3,Goldfinger ,folder20/Goldfinger ,"[0.4284883, 3223.9561195145584, 2689.1952015778134, 6437.671459680316, 20.869732767341297, 0.24309199914689036, 0.5129002, 0.266887, 1.6764271, -3.2808306, 1.4463000826016887, 0.010069135190694528, 0.08970979, 0.19438239593310983]",
folder20/Hall Johnson - City Lights [T4HSRy4jKN0].mp3,Hall Johnson ,folder20/Hall Johnson ,"[0.38594052, 1696.1451806729126, 1928.1539254217594, 3746.6211961914337, 22.16278145881658, 0.15460563923869633, 0.4207943, 0.23595828, 10.092089, 3.6052763, 2.6490149606523303, 0.051812422950158775, 0.19943051, 0.06820275648584906]",
folder20/Hall and Oates -- Rich Girl [oIAkRVBS-0U].mp3,Hall and Oates ,folder20/Hall and Oates ,"[0.40780303, 3541.779425776336, 2636.218156623432, 6738.622768730193, 20.95822772454796, 0.17727779083980158, 0.6021203, 0.27754712, 2.3487408, -2.8293154, 1.527946190325862, 0.005458931571495432, 0.10292988, 0.24583323408917682]",
folder20/Gwen Stefani - Hollaback Girl (Official Music Video) [Kgjkth6BRRY].mp3,Gwen Stefani ,folder20/Gwen Stefani ,"[0.44650954, 2767.4100690374944, 2508.966407133269, 5671.50719508206, 20.37355277460194, 0.14470455684174757, 0.59911895, 0.27373973, 19.573627, 5.5306954, 4.829001823216404, 0.006415745991167102, 0.3074184, 0.15168263919575783]",
folder20/For the Dancing and the Dreaming with Lyrics [sLcrxhE_xQw].mp3,For the Dancing and the Dreaming with Lyrics [sLcrxhE_xQw].mp3,folder20/For the Dancing and the Dreaming with Lyrics [sLcrxhE_xQw].mp3,"[0.3323058, 2314.446467622021, 2233.5312575973808, 4555.927013662435, 21.043133914770294, 0.18885283463782812, 0.4892625, 0.25816262, 0.44383353, -11.906263, 0.4575873083409151, 0.010215664212775213, 0.032184146, 0.12536313989109554]",
folder20/Goo Goo Dolls - Here Is Gone [Official Music Video] [tNtN83-vQmw].mp3,Goo Goo Dolls ,folder20/Goo Goo Dolls ,"[0.47621676, 3017.4438689048015, 2761.918493345412, 6455.584111229181, 20.828232268491657, 0.2535055950193946, 0.5456042, 0.26611492, 2.9567578, 0.7019423, 1.9785264694401214, -0.0013814260434812258, 0.12160805, 0.17100694963020932]",
folder20/Gwen Stefani - The Sweet Escape (Closed Captioned) ft. Akon [O0lf_fE3HwA].mp3,Gwen Stefani ,folder20/Gwen Stefani ,"[0.39026853, 3118.8535527091026, 2763.8254660573893, 6579.353517465835, 21.440601834150158, 0.17053361566641276, 0.486256, 0.26395857, 15.530689, 2.2814374, 3.467348604416565, -0.020083186904632334, 0.25084454, 0.1782215977703817]",
folder20/Gorillaz - On Melancholy Hill (Official Video) [04mfKJWDSzI].mp3,Gorillaz ,folder20/Gorillaz ,"[0.41609102, 2710.4655855309493, 2549.2163840613857, 5637.299952096376, 21.186650363119732, 0.19767770061038756, 0.4703238, 0.2535061, 0.9787281, -3.1015923, 0.835290857451251, 0.0021716137788847867, 0.062859, 0.14080951671701858]",
folder20/Grace VanderWaal - Beautiful Thing (Audio) [C_lAgvch2PE].mp3,Grace VanderWaal ,folder20/Grace VanderWaal ,"[0.27538937, 2199.686849713362, 2237.012899640263, 4289.334833024527, 20.730397630216977, 0.18443441064304442, 0.45103902, 0.2586208, 4.056547, -7.79993, 1.450749725720724, 0.023612392000341844, 0.1155741, 0.10862979183214615]",
folder20/Foster The People - Houdini (Video) [_GMQLjzVGfw].mp3,Foster The People ,folder20/Foster The People ,"[0.4599483, 2940.5244557483734, 2689.623415431441, 6213.002245746458, 20.41767392296011, 0.20276844244475278, 0.597726, 0.27782342, 14.333123, 4.5433116, 4.442880469663665, 0.0010669488957235208, 0.26501757, 0.16922348213261443]",
folder20/Frank Pierce & Famba - Vibe (ft. Emily Bonabon) [GgefTYgCi-o].mp3,Frank Pierce & Famba ,folder20/Frank Pierce & Famba ,"[0.3865169, 2882.810855181046, 2666.60041965262, 6019.592223711462, 20.612849728533988, 0.18479595569084076, 0.4813943, 0.25963658, 21.792671, 2.8336384, 4.1207466027183255, -0.002319239379696757, 0.29255384, 0.1394459622932646]",
folder20/G-Eazy & Halsey - Him & I (Official Video) [SA7AIQw-7Ms].mp3,G,folder20/G,"[0.44647098, 2235.643019555714, 2326.0642029481287, 4675.506961541922, 20.704318410467874, 0.23197225284285433, 0.46936393, 0.24991669, 26.734255, 6.3881507, 4.585770673202938, 0.00676514759142946, 0.3270851, 0.1022621546432771]",
folder20/Ghost Town DJ's - My Boo [aTCcj0xhOJ8].mp3,Ghost Town DJ's ,folder20/Ghost Town DJ's ,"[0.41522038, 2347.4819280922484, 2517.878432265047, 5103.893450394417, 20.58362281965349, 0.1309875814174414, 0.46555874, 0.25168577, 8.368544, 2.4094424, 1.9247151319642213, -0.005264412191644596, 0.16581899, 0.09333109697661426]",
folder20/Green Day - When I Come Around [Official Music Video] [i8dh9gDzmz8].mp3,Green Day ,folder20/Green Day ,"[0.43117583, 2935.3395008486073, 2854.697672563881, 6537.963608921983, 20.476495012856155, 0.19928563019482984, 0.60036904, 0.2789412, 4.756314, -0.8973561, 2.1997047327101993, 0.004020971308326099, 0.1469458, 0.14437182684145228]",
folder20/Glorious Day (Living He loved me) ~Casting Crowns [VXp6xcY5IqU].mp3,Glorious Day (Living He loved me) ~Casting Crowns [VXp6xcY5IqU].mp3,folder20/Glorious Day (Living He loved me) ~Casting Crowns [VXp6xcY5IqU].mp3,"[0.35076836, 2628.9758677414516, 2464.289188325375, 5431.177796708776, 21.69449750090236, 0.23976907690178606, 0.4695562, 0.26048806, 16.320343, 1.2756596, 4.200118119307102, 0.003759407322580634, 0.26908505, 0.14624768382504535]",
folder20/Gavin DeGraw - Not Over You (Official Video) [vDWhfsQHq1o].mp3,Gavin DeGraw ,folder20/Gavin DeGraw ,"[0.40257642, 2582.4384783360692, 2462.954067070386, 5349.685553399917, 20.981790072697475, 0.2158656559860102, 0.55710775, 0.27154872, 1.3888876, -2.8932376, 1.25948940856396, -0.004540428668747909, 0.07800463, 0.1403526106294411]",
folder20/Franz Ferdinand - Take Me Out (Official Video) [GhCXAiNz9Jo].mp3,Franz Ferdinand ,folder20/Franz Ferdinand ,"[0.40469438, 3319.47891830081, 2623.8722244394517, 6413.393008425846, 22.07266225133041, 0.2322848632095809, 0.4959706, 0.26412585, 13.869164, 1.3265214, 4.105980490040269, 0.015043457896686275, 0.27205023, 0.21367307294222276]",
folder20/for KING & COUNTRY - The Proof Of Your Love (Official Music Video) [b-2dKOfbC9c].mp3,for KING & COUNTRY ,folder20/for KING & COUNTRY ,"[0.3682186, 2673.7730537789225, 2348.9010288647364, 5334.977497504919, 21.653818496975315, 0.2302979077379582, 0.48955312, 0.2532511, 4.9717603, -2.0073256, 2.1077323687137706, -0.00026732164028037017, 0.14164276, 0.15943110680119504]",
folder20/George Ezra - Shotgun (Official Lyric Video) [v_B3qkp4nO4].mp3,George Ezra ,folder20/George Ezra ,"[0.408749, 2636.8234436676835, 2439.769296207709, 5387.234140316999, 20.729128512533173, 0.20353651810686157, 0.56026196, 0.27393076, 9.176542, 0.8716409, 2.980610397498725, 0.007477980907787418, 0.19074014, 0.14730096694306366]",
folder20/Granger Smith - Happens Like That (Official Video) [dk-oEkWfd2M].mp3,Granger Smith ,folder20/Granger Smith ,"[0.42456248, 2502.14785138368, 2400.519679770081, 5090.3042653897255, 20.5710127389406, 0.22661546326537066, 0.56830317, 0.27131626, 11.844399, 2.2931006, 3.7378830917166495, 0.0064356998090565635, 0.227555, 0.1396814303112742]",
folder20/Goldfinger - Here In Your Bedroom [OJITRDBEbp4].mp3,Goldfinger ,folder20/Goldfinger ,"[0.48695567, 3357.4421305464266, 2893.27617926498, 7071.44329577365, 20.409633062362875, 0.20317440633335065, 0.58183074, 0.27556136, 1.9390768, -1.0469022, 1.590124632177811, 0.005465524333600088, 0.09733108, 0.19707229069750323]",
folder20/George Thorogood & The Destroyers - Bad To The Bone [X9FyQNx8oyU].mp3,George Thorogood & The Destroyers ,folder20/George Thorogood & The Destroyers ,"[0.4792747, 3428.791741293655, 2733.293463340355, 6852.8614329871625, 20.79632709566617, 0.21095467917727315, 0.6440978, 0.27923942, 5.8450904, 1.3236531, 2.9094322963630317, -0.012236356685550545, 0.17939638, 0.22871478628707126]",
folder20/Garbage - Only Happy When It Rains [GpBFOJ3R0M4].mp3,Garbage ,folder20/Garbage ,"[0.46853748, 3327.487729925678, 2854.9606963529727, 6885.253578324378, 21.21314975436297, 0.2514685259225138, 0.5812214, 0.27245829, 4.976946, -0.050897144, 2.2698832261043322, 0.0015264366472909985, 0.14553714, 0.195486769044421]",
folder20/FUTUREBIRDS - Rodeo [8-5HUWpNdPs].mp3,FUTUREBIRDS ,folder20/FUTUREBIRDS ,"[0.3557424, 2529.9734801508353, 2522.818076067303, 5480.036106255914, 22.03197807801976, 0.2234764523970612, 0.4901449, 0.26233292, 14.507082, 2.5304315, 3.555397411154039, -0.003068721808447357, 0.24947755, 0.13791233719743]",
folder20/Gorillaz - Feel Good Inc. (Official Video) [HyHNuVaZJ-k].mp3,Gorillaz ,folder20/Gorillaz ,"[0.42606622, 3145.0787011327284, 2574.6581490940307, 6133.868157098533, 20.978920229348837, 0.16619952961230774, 0.5822617, 0.2759241, 4.8285384, -2.3740933, 2.01218039396394, -0.0026791069703829542, 0.13677394, 0.19757141459247576]",
folder20/Fuel - Shimmer (Official HD Video) [rZwSqX6J5hs].mp3,Fuel ,folder20/Fuel ,"[0.41905385, 2868.213475876334, 2488.5245323095355, 5727.139851030693, 21.090987543333224, 0.24934239115825316, 0.55373776, 0.26969844, 4.3864775, -1.4594411, 2.3580695866373267, 0.012837292293417717, 0.1403655, 0.17833170836709886]",
folder20/Fugees - Killing Me Softly With His Song (Official Video) [oKOtzIo-uYw].mp3,Fugees ,folder20/Fugees ,"[0.35615692, 2514.389914624647, 2480.3049162601105, 5178.471575237539, 21.204797687820488, 0.1553704614984722, 0.50462645, 0.2635886, 4.0743465, -4.5878468, 1.2653737659462276, 0.0073341852725014745, 0.10615273, 0.12612649729465672]",
folder20/FTampa - Who We Are [RMHol4J4GHw].mp3,FTampa ,folder20/FTampa ,"[0.32815126, 2559.3991386094426, 2468.2720313581817, 5436.569771670545, 20.4083329295157, 0.19130654055629207, 0.47899324, 0.2480161, 15.863053, 1.705505, 3.4183437711015676, -0.003429215239858501, 0.25046745, 0.12882417470960028]",
"folder20/gnash - i hate u, i love u ft. olivia o'brien (music video) [BiQIc7fG9pA].mp3",gnash ,folder20/gnash ,"[0.42242393, 1738.1525918935183, 2076.1903841207013, 3523.5090721458014, 21.32254777976975, 0.1896140600940797, 0.45254523, 0.2552678, 11.566266, 0.54393977, 2.4614129915596905, -0.0014022578805614112, 0.18559942, 0.07385728208077709]",
folder20/Forever and Always Taylor Swift Lyrics [7f8LyanfpWE].mp3,Forever and Always Taylor Swift Lyrics [7f8LyanfpWE].mp3,folder20/Forever and Always Taylor Swift Lyrics [7f8LyanfpWE].mp3,"[0.38156304, 2841.4214616791483, 2680.8825047622604, 6175.178568630932, 21.408020020283246, 0.22980681846300416, 0.528574, 0.26698512, 13.571603, 2.3502734, 3.788954118881723, 0.00906917049909908, 0.24907821, 0.15822521917420815]",
folder20/Gryffin - Bye Bye (Lyric Video) ft. Ivy Adara [uhk9yD3G0P4].mp3,Gryffin ,folder20/Gryffin ,"[0.41220373, 3032.836732899269, 2758.3700911487754, 6439.757865679146, 21.38300182706965, 0.21955929456056947, 0.4675715, 0.25148836, 21.973587, 5.2819095, 4.259163800535983, 0.009055574347898979, 0.30404544, 0.16334393693275578]",
folder20/Garbage - I Think I'm Paranoid [ypr18UmxOas].mp3,Garbage ,folder20/Garbage ,"[0.43768975, 2983.557635905762, 2666.3431385497433, 6162.113753707082, 21.04658133058147, 0.23605597147785606, 0.55331904, 0.27127954, 5.060721, 0.95014405, 2.3890362118180106, 0.00010944722247834526, 0.15065697, 0.1665086998904782]",
folder20/Goo Goo Dolls - Come To Me [Official Music Video] [U8VMYLniuDk].mp3,Goo Goo Dolls ,folder20/Goo Goo Dolls ,"[0.40193793, 2658.1197903769257, 2567.932304056841, 5648.777733672437, 21.214593007650997, 0.22849288602686588, 0.5214717, 0.26845345, 9.023495, 0.51687205, 3.1783090140599812, 0.024146071332354548, 0.1968102, 0.1421965831352775]",
folder20/Foster The People - Don't Stop (Color on the Walls) (Video) [jlAgHt92lqE].mp3,Foster The People ,folder20/Foster The People ,"[0.48437706, 3286.3449147938886, 2813.256874505546, 6736.9204678421565, 20.476045274813714, 0.22794488094184684, 0.609314, 0.27744228, 6.0648108, 2.112087, 2.7490011753394255, -0.0024801245044125124, 0.17368037, 0.1963093628954164]",
folder20/Goo Goo Dolls - Million Miles Away ｜ Live @ The Metro (1993) [PqosmqPtwUI].mp3,Goo Goo Dolls ,folder20/Goo Goo Dolls ,"[0.46829396, 3309.6995916527176, 2513.162592363435, 6096.126679879683, 20.585379318650666, 0.2858730678478959, 0.66991836, 0.28209865, 3.554068, -0.2971141, 2.72492118844364, 0.002200060290090569, 0.15198429, 0.23889309529535133]",
folder20/Ginuwine - Pony [lbnoG2dsUk0].mp3,Ginuwine ,folder20/Ginuwine ,"[0.4478472, 3343.51941771534, 2752.150861989063, 6711.849931335061, 20.579630630264194, 0.14188487644505476, 0.51805794, 0.26537916, 1.1212348, -5.296893, 0.7694652455891713, -0.01684827743375462, 0.06027411, 0.19452254681007802]",
folder20/Good Charlotte - The Anthem (Video) [desJKYvdq9A].mp3,Good Charlotte ,folder20/Good Charlotte ,"[0.45463598, 3187.155465616294, 2744.6089240328015, 6646.9064540617455, 20.343030173726902, 0.2286822888352046, 0.60824853, 0.27704042, 6.086549, 2.253531, 3.031059809534658, -0.008186262402848437, 0.17748226, 0.18756083869115478]",
"folder20/Hailee Steinfeld, Alesso - Let Me Go ft. Florida Georgia Line, WATT (Official Video) [BQ_0QLL2gqI].mp3","Hailee Steinfeld, Alesso ","folder20/Hailee Steinfeld, Alesso ","[0.3869185, 2554.989937047486, 2483.428949455038, 5452.2756083300155, 20.958520818524093, 0.20641281739290565, 0.5492654, 0.26440254, 12.86337, 1.5153672, 3.468039082790507, -0.002830976856377045, 0.23660657, 0.1311789037619427]",
folder20/Gwen Stefani - Serious [0i6-1pudy7I].mp3,Gwen Stefani ,folder20/Gwen Stefani ,"[0.384605, 3222.167208128829, 2822.0396914267944, 6822.36184582363, 21.450773192673363, 0.17875504199473105, 0.50905806, 0.26512846, 19.163408, 2.818667, 4.167574420471916, 0.012823560682100875, 0.29430878, 0.18776199977064684]",
folder20/Garth Brooks- Friends In Low Places [mvCgSqPZ4EM].mp3,Garth Brooks,folder20/Garth Brooks,"[0.39770475, 2525.2694747288338, 2479.373933253379, 5408.545952547824, 21.840764079512958, 0.19770160153307206, 0.48605785, 0.25652385, 6.9191017, 2.6239183, 2.643543501472762, 0.014285689262454042, 0.17599799, 0.1328420459542656]",
folder20/Front 242 - Headhunter (Official Video) [m1cRGVaJF7Y].mp3,Front 242 ,folder20/Front 242 ,"[0.46878096, 3430.665306973336, 2881.7120303528964, 6980.568279599472, 20.860628253811317, 0.16193397631920575, 0.60863143, 0.27743223, 1.1717713, -2.4122488, 1.065688013524125, -0.0038000196641987238, 0.07470153, 0.2009205545774648]",
folder20/Grace VanderWaal - Just A Crush (Audio) [X-qosJQtp5E].mp3,Grace VanderWaal ,folder20/Grace VanderWaal ,"[0.31799006, 2539.3667667677946, 2452.6201358111566, 5244.34959444179, 21.66076561053422, 0.19308903917341522, 0.51473844, 0.2667734, 8.967985, -0.18399565, 2.7340292610968517, 0.01175855857450263, 0.1973031, 0.13852080647670698]",
folder20/Green Day - 21 Guns [Official Music Video] [r00ikilDxW4].mp3,Green Day ,folder20/Green Day ,"[0.41727322, 2931.6849846635805, 2611.2410936365372, 6087.177898108781, 20.979460292661052, 0.22609600490677528, 0.5738946, 0.2725184, 8.985735, 0.19577338, 3.251397892587855, 0.01475128641908457, 0.1970893, 0.17057531531441336]",
"folder20/Future, Juice WRLD - Fine China (Audio) [e1KmvsLwmVc].mp3","Future, Juice WRLD ","folder20/Future, Juice WRLD ","[0.37251613, 2451.7398582741284, 2225.476119563172, 4806.888062586973, 21.28215298619592, 0.18067689294065015, 0.41744056, 0.24457347, 21.708305, 0.56811136, 2.828890819553856, 0.016843805291796812, 0.2575721, 0.12708027665174249]",
folder20/Garbage - Dog New Tricks - Garbage [4Lf5swMupxk].mp3,Garbage ,folder20/Garbage ,"[0.482523, 3017.252658215645, 2837.271914646138, 6651.778382636123, 20.48556453892074, 0.26050201876314916, 0.60442066, 0.2772575, 13.842998, 5.4558578, 4.107892633775486, 0.005403696109089754, 0.2537834, 0.15467449125598612]",
